id,Y,F10,F15,F19,F2,F20,F21,F22,F23,F24,F27,F4,F5
46954,0,1,1,4920.0,0,1,0,7,0.403982436,1,0.360292623,0,0.0
46955,0,0,1,3300.0,0,1,2,5,0.17336575,1,0.222356862,0,0.0
46956,0,2,1,6639.66596413339,0,1,0,9,0.001235221,1,2100.0,0,4.0
46957,0,0,1,820.0,0,1,0,4,0.0,1,0.30816078,0,0.0
46958,0,1,1,6639.66596413339,0,1,7,5,0.033177009,1,1319.0,0,0.0
46959,0,1,1,4600.0,0,1,2,7,0.445517451,1,0.158878505,0,0.0
46960,1,0,1,5675.0,0,1,16,0,0.9999999,1,0.039112051,0,0.0
46961,0,1,1,6639.66596413339,0,1,7,3,0.025931605,1,1480.0,0,0.0
46962,0,3,1,3091.0,0,2,0,8,0.066011523,1,0.406532988,0,0.0
46963,0,1,1,6000.0,0,1,1,13,0.098585336,1,0.37493751,0,0.0
46964,0,1,1,6639.66596413339,0,1,0,11,0.088276277,1,1857.0,0,3.0
46965,0,0,1,2000.0,0,1,0,1,0.083832335,1,0.00049975,0,0.0
46966,0,2,1,5000.0,0,1,0,12,0.151165694,1,0.941211758,0,0.0
46967,0,0,2,5976.0,0,1,0,16,0.001856186,1,0.001171156,0,0.0
46968,0,0,1,6639.66596413339,0,1,0,5,0.0,1,0.0,0,0.0
46969,0,2,1,8333.0,0,1,0,38,0.0146458,1,0.513318934,0,0.0
46970,0,0,1,10700.0,0,1,1,8,0.610080363,1,0.08045977,0,0.0
46971,0,0,1,6639.66596413339,0,1,0,5,0.603066156,1,108.0,0,0.0
46972,0,1,2,15500.0,0,1,1,8,0.014065841,1,0.27320818,0,3.0
46973,0,2,1,6366.0,0,1,0,12,0.047362399,1,0.297157217,0,0.0
46974,0,0,1,3000.0,0,1,0,4,0.9999999,1,0.219260247,0,0.0
46975,0,2,1,7103.0,0,1,8,11,0.28888254,2,0.456081081,0,0.0
46976,0,1,1,5326.0,0,1,0,10,0.353368261,1,0.340717102,0,0.0
46977,0,1,1,4600.0,0,1,1,10,0.070201264,1,0.443599218,0,0.0
46978,1,0,1,3545.0,98,1,0,0,0.9999999,1,0.0,0,0.0
46979,0,0,1,7507.0,0,1,0,13,0.263557058,1,0.141582312,0,3.0
46980,0,0,1,32002.0,0,1,5,17,0.012244794,1,0.001562354,0,0.0
46981,0,2,1,5935.0,0,1,0,10,0.000228357,1,0.619609164,0,1.0
46982,0,0,1,1500.0,0,1,0,1,0.9999999,1,0.126582278,0,0.0
46983,0,3,1,17500.0,0,1,10,21,0.356146736,1,0.433346666,0,2.0
46984,0,0,1,6639.66596413339,1,1,1,1,0.63519218,1,85.0,0,2.0
46985,0,2,1,4166.0,0,1,0,5,0.363854538,1,0.250299976,0,0.0
46986,0,0,1,6639.66596413339,0,1,1,7,0.064764508,1,563.0,0,0.0
46987,0,1,1,6639.66596413339,0,1,1,8,0.064214811,1,2817.0,0,0.0
46988,0,0,1,800.0,0,1,0,6,0.0,1,0.29463171,0,0.0
46989,0,2,1,16000.0,0,2,0,9,0.001151772,1,0.190425598,0,2.0
46990,0,0,1,6639.66596413339,0,1,0,2,0.105950448,2,135.0,0,0.0
46991,0,0,1,3500.0,0,1,3,15,0.000168065,1,0.000571265,0,0.0
46992,0,0,1,7670.0,0,1,0,4,0.677073926,1,0.142484683,0,1.0
46993,0,1,1,5700.0,0,1,99,8,0.118637421,1,0.149973689,0,1.0
46994,0,1,1,6639.66596413339,0,1,0,8,0.130437075,1,3864.0,0,0.0
46995,0,2,1,15000.0,0,1,0,6,0.12517173,1,0.443837078,0,1.0
46996,0,2,2,7800.0,0,1,2,9,0.039855992,1,0.327265735,0,0.0
46997,0,1,1,5935.0,0,1,0,5,0.008102666,1,0.066880054,0,0.0
46998,0,0,1,3739.0,0,1,0,3,0.005049676,1,0.000802139,1,0.0
46999,0,3,1,5667.0,0,1,0,15,0.264277014,1,0.772759351,0,0.0
47000,0,0,1,3751.0,0,1,0,2,0.007354813,1,0.001865672,0,0.0
47001,0,3,1,10000.0,0,1,0,12,0.028614944,1,0.99050095,0,0.0
47002,0,3,1,6639.66596413339,0,1,0,10,0.376303411,1,4191.0,0,0.0
47003,0,1,1,9080.0,0,1,0,10,0.0,1,0.367690783,0,2.0
47004,0,1,1,6916.0,0,1,28,8,0.159899045,2,0.382102067,0,0.0
47005,0,2,1,10448.0,0,1,2,9,0.025523109,1,0.421667145,0,2.0
47006,0,0,2,6639.66596413339,0,1,0,0,0.9999999,1,31.0,1,0.0
47007,0,2,1,8369.0,0,2,1,15,0.096536409,1,0.310991637,0,2.0
47008,0,0,1,6639.66596413339,0,1,0,10,0.114145216,1,124.0,0,0.7580948273206198
47009,1,2,1,9800.0,0,1,4,18,0.078100935,1,0.224670952,0,1.0
47010,0,0,1,4600.0,0,1,1,4,0.785179687,1,0.253205825,0,2.0
47011,0,1,1,6000.0,0,1,2,5,0.030197987,1,0.240626562,0,2.0
47012,0,0,1,6639.66596413339,0,1,1,1,0.037685683,1,19.0,0,0.0
47013,0,0,1,5000.0,0,1,1,5,0.046456465,1,0.106978604,0,0.0
47014,0,2,1,7657.0,0,1,1,8,0.894167632,1,0.34969966,0,0.0
47015,0,2,2,4150.0,0,2,0,12,0.443162771,1,0.556492411,0,1.0
47016,0,1,1,5230.0,0,1,0,8,0.053997231,1,0.351558019,0,0.0
47017,0,2,1,6639.66596413339,0,1,0,11,0.0,1,3225.0,0,0.0
47018,0,1,1,12300.0,0,1,0,20,0.0,1,0.081700675,0,0.0
47019,0,1,1,24166.0,0,1,0,4,0.136356659,1,0.072081764,2,2.0
47020,0,3,1,20000.0,0,1,1,10,0.179881279,1,0.434528274,0,0.0
47021,0,1,1,10500.0,0,1,0,4,0.656859352,1,0.128273498,0,0.0
47022,0,0,1,1800.0,0,1,0,11,0.101281306,1,0.411993337,0,0.0
47023,0,2,1,5583.0,0,1,0,16,0.257037513,1,0.484598854,0,0.0
47024,0,2,1,8200.0,0,1,1,6,0.342685592,1,0.461407145,0,2.0
47025,0,0,1,6200.0,0,1,1,6,0.000444432,1,0.00709563,0,0.0
47026,0,4,1,975.0,0,1,0,13,0.025713411,1,3.754098361,0,3.0
47027,0,2,1,6669.0,0,1,0,11,0.053340587,1,0.390254873,0,3.0
47028,0,1,1,19831.0,0,1,1,10,0.000221556,1,0.228620411,0,2.0
47029,0,0,1,1436.0,0,1,2,5,0.875440658,1,0.437717467,0,1.0
47030,0,0,1,5300.0,0,1,0,7,0.7350973,1,0.23448406,0,2.0
47031,0,1,1,6639.66596413339,0,1,1,4,0.421401241,1,2140.0,0,0.7580948273206198
47032,0,0,1,7279.0,0,1,0,7,0.258855586,1,0.018681319,0,1.0
47033,0,2,1,8000.0,0,1,0,22,0.798887979,1,0.380952381,0,0.0
47034,0,1,1,3135.0,0,1,0,10,0.554605182,1,0.573022959,0,2.0
47035,0,2,1,6639.66596413339,0,1,0,5,0.31868248,1,3109.0,0,2.0
47036,1,1,1,8000.0,0,2,1,8,0.0,1,0.38207724,0,0.0
47037,0,0,1,1500.0,0,1,0,9,0.065947421,1,0.228514324,0,0.0
47038,0,1,1,2400.0,0,1,1,5,0.054767124,2,0.363182007,0,3.0
47039,0,2,1,2700.0,0,1,78,9,0.647584114,1,0.822658275,0,0.0
47040,0,0,1,4040.0,0,1,0,2,0.007497917,1,0.094283593,0,1.0
47041,0,0,1,1200.0,0,1,0,7,0.040226474,1,0.020815987,0,0.0
47042,1,0,1,4000.0,0,1,5,4,0.868442964,1,0.171957011,0,0.0
47043,0,5,1,7500.0,0,1,2,16,0.470537773,1,0.49220104,0,1.0
47044,0,2,1,7083.0,0,1,1,6,0.01999934,1,0.485601355,0,1.0
47045,0,0,1,2200.0,0,1,0,5,0.0,1,0.551567469,0,0.0
47046,0,2,1,8000.0,0,1,6,9,0.034959795,1,0.631296088,0,0.0
47047,0,1,1,9000.0,0,1,0,10,0.116305225,1,0.318186868,0,0.0
47048,0,0,1,6639.66596413339,2,1,0,8,0.588801067,6,186.0,0,0.0
47049,0,2,1,5991.0,0,1,0,24,0.001804492,2,0.303571429,0,0.0
47050,0,1,1,11000.0,0,1,0,12,0.348667073,1,0.386237615,0,1.0
47051,0,0,1,820.0,0,1,0,3,0.704765078,1,0.710109622,0,0.0
47052,0,0,1,6639.66596413339,0,1,44,9,0.047419742,1,96.0,0,0.0
47053,0,0,1,5700.0,0,1,1,6,0.140049599,1,0.02736362,0,0.0
47054,0,0,1,7500.0,0,1,0,8,0.565807017,2,0.160645247,0,1.0
47055,0,0,1,7000.0,0,1,0,17,0.271992941,1,0.123696615,0,1.0
47056,0,1,1,9000.0,1,1,3,13,0.0,1,0.168536829,0,0.0
47057,0,1,1,6639.66596413339,0,1,0,18,0.20756918,1,4175.0,0,0.0
47058,0,1,1,6152.0,0,1,2,10,0.118533638,1,0.278563302,0,0.0
47059,0,1,1,6639.66596413339,0,1,2,4,0.258812185,1,3947.0,0,0.0
47060,0,3,1,5600.0,0,1,1,8,0.492091444,2,0.508659168,0,3.0
47061,0,1,1,5432.0,0,1,0,17,0.039033995,1,0.103073808,0,0.0
47062,0,2,1,10232.0,0,1,0,5,0.209186054,1,0.212645363,0,3.0
47063,1,1,1,2800.0,0,1,1,6,0.9999999,1,0.606926098,0,1.0
47064,0,0,1,1000.0,0,1,0,2,0.966033966,1,0.14985015,0,0.0
47065,0,0,1,3416.0,0,1,0,8,0.97049592,1,0.170324846,0,0.0
47066,0,2,1,6652.0,0,1,0,15,0.182053288,1,0.465955208,0,0.0
47067,0,2,1,21250.0,0,1,2,15,0.033268555,1,0.437767634,0,0.0
47068,0,0,1,7500.0,0,1,33,4,0.196691511,1,0.004266098,0,0.0
47069,0,2,1,5625.0,0,5,0,22,0.463884708,1,1.085673658,0,0.0
47070,0,1,1,7666.0,0,1,0,22,0.200792091,1,0.329072649,0,2.0
47071,0,0,1,1700.0,0,1,2,6,0.929944523,1,0.136390359,0,0.0
47072,0,1,1,3786.0,0,1,4,9,0.019264448,1,0.200422498,0,0.0
47073,0,0,1,10000.0,0,1,0,7,0.000366124,1,0.0,0,0.0
47074,0,1,1,7000.0,0,1,0,4,0.176434395,1,0.457363234,0,0.0
47075,0,1,1,6639.66596413339,0,1,9,6,0.109281794,1,1668.0,0,0.0
47076,0,1,1,10333.0,0,1,8,12,0.06053854,1,0.316044126,0,2.0
47077,0,0,1,4050.0,0,1,2,13,0.011335052,1,0.176005924,0,1.0
47078,0,0,1,8200.0,0,1,0,15,0.70123163,1,0.36605292,0,0.0
47079,0,1,1,10000.0,0,1,1,20,0.066655077,1,0.469953005,0,2.0
47080,0,2,1,7916.0,0,1,2,7,0.05492322,1,0.221422256,0,1.0
47081,0,2,1,4375.0,0,1,0,12,0.420346215,1,1.365630713,0,2.0
47082,0,1,1,17500.0,0,1,0,9,0.172709092,1,0.139992,0,2.0
47083,0,0,1,1126.0,0,1,0,4,0.974039642,1,0.196983141,0,1.0
47084,0,1,1,1096.0,0,1,0,3,0.033494418,1,0.174111212,0,0.0
47085,0,0,1,17655.0,0,1,0,10,0.319928783,1,0.085296783,0,4.0
47086,0,2,1,6639.66596413339,0,1,0,13,0.646232439,1,4438.0,0,2.0
47087,1,0,1,3564.0,0,1,0,2,1.007984032,1,0.109396914,0,1.0
47088,0,1,1,7833.0,0,1,0,7,0.017257508,1,0.192621905,0,0.0
47089,0,3,1,1216.0,0,1,3,4,0.9999999,1,1.520953164,0,0.0
47090,0,1,1,3000.0,0,1,1,9,0.023085036,1,0.495168277,0,1.0
47091,0,1,1,6250.0,0,1,0,4,0.048369281,1,0.225723884,0,1.0
47092,0,0,1,2816.0,0,1,0,2,0.9999999,1,0.136315229,0,0.0
47093,0,0,1,4566.0,0,1,0,4,0.9999999,1,0.316181301,0,3.0
47094,0,2,1,9000.0,0,1,0,13,0.557445072,1,0.252971892,1,2.0
47095,1,2,1,8298.0,0,1,0,15,0.822340792,1,0.498011809,0,0.0
47096,0,0,2,8333.0,0,1,0,10,0.395734839,1,0.042716583,0,1.0
47097,1,4,1,6639.66596413339,1,1,0,13,0.692891766,1,5051.0,0,0.0
47098,0,0,2,5186.0,0,1,0,1,0.0,1,0.0,0,0.0
47099,1,0,1,6639.66596413339,1,1,0,3,0.86733303,1,663.0,0,4.0
47100,0,0,1,6639.66596413339,0,1,1,7,0.003065815,1,488.0,0,0.0
47101,0,3,1,12633.0,0,1,0,16,0.188542244,1,0.331803071,0,2.0
47102,0,0,1,2500.0,0,1,2,6,0.040903184,1,0.025989604,0,2.0
47103,0,0,1,300.0,0,1,0,6,0.0,1,0.903654485,0,3.0
47104,0,2,1,3500.0,0,1,1,13,0.106231501,1,1.058269066,0,2.0
47105,0,1,1,7500.0,0,1,0,11,0.051625495,1,0.177709639,0,0.0
47106,0,0,1,4234.0,1,1,9,1,0.9999999,1,0.179693034,0,0.0
47107,0,1,1,9216.0,0,1,2,9,0.25606934,1,0.36562873,0,0.0
47108,0,2,1,6567.0,0,1,2,8,0.519032831,2,0.454323995,0,0.0
47109,0,1,1,4550.0,0,1,0,8,0.021409134,1,0.237969677,0,0.0
47110,0,3,1,12898.0,0,2,0,14,0.13321686,1,0.498488255,0,0.0
47111,0,2,1,12333.0,0,1,0,6,0.226487417,1,0.254094373,0,0.0
47112,1,1,1,2800.0,0,1,1,23,0.545021698,1,1.199928597,0,0.0
47113,0,0,1,6639.66596413339,0,1,3,2,0.042644842,1,43.0,0,0.0
47114,0,1,1,4000.0,0,1,1,4,0.222099822,1,0.213196701,0,0.0
47115,0,0,1,6639.66596413339,0,1,0,4,0.008525368,1,7.0,0,0.0
47116,0,0,1,6360.0,0,1,22,9,0.987269842,1,0.215374941,0,0.0
47117,0,1,1,6639.66596413339,0,1,0,6,0.013223249,1,2278.0,0,0.7580948273206198
47118,0,2,1,9655.0,0,1,0,4,0.0,2,0.34455261,0,0.0
47119,0,1,1,9500.0,0,1,0,8,0.012595053,1,0.057783391,0,0.0
47120,0,1,1,16800.0,0,1,16,12,0.000602723,1,0.177787036,0,2.0
47121,0,1,1,6639.66596413339,0,1,0,12,0.029610345,1,1844.0,0,0.0
47122,0,0,1,4338.0,0,1,0,5,1.08447888,1,0.139202581,0,0.0
47123,0,1,1,6639.66596413339,0,1,0,9,0.095221984,1,765.0,0,0.0
47124,0,0,1,3042.0,0,1,0,11,0.012334065,1,0.003614854,0,0.0
47125,0,0,1,9000.0,0,2,1,9,0.010906444,1,0.041106544,0,3.0
47126,0,1,1,11000.0,0,1,0,7,0.04685462,1,0.377965639,0,2.0
47127,0,2,1,27900.0,0,1,0,5,0.9999999,1,0.175513422,0,2.0
47128,0,1,1,8320.0,0,1,9,5,0.347865213,1,0.217521932,0,2.0
47129,0,0,1,7083.0,0,1,1,7,0.943744022,1,0.056606437,0,1.0
47130,0,1,1,12000.0,0,1,0,6,0.109744513,1,0.338305141,0,3.0
47131,0,1,1,8333.0,0,1,0,12,0.043898719,1,0.106071514,0,0.0
47132,0,1,1,3751.0,0,1,2,7,0.574986844,1,0.63619403,0,0.0
47133,0,0,2,898.0,0,1,0,1,0.0,1,0.0,0,0.0
47134,0,8,1,9900.0,0,1,0,20,0.302455711,1,0.368245632,0,0.0
47135,0,0,1,6639.66596413339,0,1,0,10,0.0,1,0.0,0,0.0
47136,0,1,1,6639.66596413339,0,1,0,4,0.999951967,1,2280.0,0,0.0
47137,0,1,1,16441.0,0,1,1,12,0.049082484,1,0.361938937,0,1.0
47138,0,0,1,2333.0,0,1,3,5,0.0,1,0.0,0,1.0
47139,0,3,1,12000.0,0,1,0,15,0.073901538,1,0.484959587,0,0.0
47140,1,5,1,8333.0,0,1,0,12,0.011421162,1,0.947804176,0,3.0
47141,0,1,1,4174.0,0,1,6,13,0.132031269,1,0.251257485,0,0.0
47142,0,0,1,1200.0,0,1,191,8,0.265166758,1,0.283097419,0,0.0
47143,0,1,1,6639.66596413339,0,1,0,4,0.014710953,1,845.0,0,0.0
47144,0,1,1,6639.66596413339,0,1,0,10,0.308525835,1,3437.0,0,0.0
47145,0,2,1,11000.0,0,1,0,5,0.092779087,1,0.222252522,3,0.0
47146,0,0,1,6639.66596413339,0,1,0,5,0.75269022,1,823.0,0,0.0
47147,0,1,1,8583.0,0,2,0,6,0.084216331,1,0.231477167,0,2.0
47148,0,2,1,10800.0,0,1,0,5,0.0,1,0.457735395,0,2.0
47149,0,1,1,10395.0,0,1,0,12,0.360317098,1,0.345228934,0,1.0
47150,0,0,1,5940.0,0,1,2,7,0.677570342,1,0.322167985,0,5.0
47151,0,0,1,1725.0,0,1,0,1,0.9999999,1,0.306488992,0,2.0
47152,0,0,1,1300.0,0,1,0,2,0.32155948,1,0.167563413,0,0.0
47153,0,1,1,35000.0,0,1,0,9,0.246745953,1,0.126967801,0,6.0
47154,0,0,1,6639.66596413339,0,1,0,4,0.039736571,1,571.0,0,0.0
47155,0,0,1,6639.66596413339,0,1,1,2,0.9999999,1,252.0,0,0.0
47156,1,1,1,6639.66596413339,1,1,0,3,1.142476698,1,918.0,0,0.0
47157,0,0,1,5233.0,0,2,0,6,0.156301681,1,0.044898739,0,1.0
47158,0,2,1,6083.0,0,1,0,11,0.643682046,1,0.399901381,0,0.0
47159,0,2,1,2500.0,0,1,0,12,0.279839909,1,1.037984806,1,2.0
47160,0,2,1,8333.0,0,1,3,9,0.043811131,1,0.214302856,0,0.0
47161,1,1,1,6639.66596413339,0,1,0,9,1.07537302,1,4117.0,0,2.0
47162,0,0,1,1313.0,0,1,2,3,0.0,1,0.0,0,0.0
47163,0,2,1,3208.0,0,1,0,21,0.17243362,1,0.860081022,0,0.0
47164,0,0,1,6639.66596413339,0,1,33,5,0.9999999,1,295.0,0,0.0
47165,0,0,1,5833.0,0,1,10,15,0.328192583,1,0.117072335,0,0.0
47166,0,0,1,3860.0,0,1,0,12,0.193587094,1,0.296037296,0,0.0
47167,1,0,1,6639.66596413339,0,1,1,4,0.960239972,1,1128.0,0,3.0
47168,0,0,1,7215.0,0,1,0,7,0.930714213,1,0.239467849,0,1.0
47169,0,1,1,2846.0,0,1,0,10,0.221487395,1,0.697576396,0,2.0
47170,0,3,1,6639.66596413339,0,1,0,16,0.260971034,1,5439.0,0,0.7580948273206198
47171,0,2,1,10833.0,0,1,0,15,0.583226806,1,0.400590733,0,2.0
47172,0,1,1,5000.0,0,1,34,9,0.024685962,1,0.214157169,0,0.0
47173,0,2,1,10000.0,0,1,0,7,0.750791648,1,0.388961104,0,2.0
47174,0,0,1,6916.0,0,1,11,7,0.339535208,1,0.226254156,0,0.0
47175,0,1,1,3916.0,0,1,1,13,0.055617435,1,0.822057697,0,0.0
47176,0,0,1,2400.0,0,1,2,1,0.9999999,1,0.185755935,0,0.0
47177,1,0,1,8407.0,1,1,0,5,0.974266514,1,0.13130352,0,1.0
47178,0,1,1,2800.0,0,1,14,6,0.425095817,1,0.611210282,0,1.0
47179,0,2,1,7083.0,0,1,0,5,0.922321713,1,0.478119706,0,3.0
47180,0,1,1,3417.0,0,1,1,8,0.349776947,1,0.668812171,0,0.0
47181,0,0,1,4201.0,0,1,0,2,0.9999999,1,0.150880533,0,0.0
47182,0,1,1,1.0,0,1,0,6,0.048581049,1,196.0,0,0.0
47183,0,1,1,3640.0,0,1,0,7,0.186890655,1,0.655589124,0,1.0
47184,0,0,1,6639.66596413339,0,1,0,4,0.776565068,1,758.0,0,0.0
47185,0,0,1,7891.0,0,1,0,5,0.0,1,0.024708566,0,2.0
47186,0,0,1,4000.0,0,1,3,4,0.026378411,1,0.003499125,0,0.0
47187,0,2,2,9600.0,0,1,0,8,0.173445664,1,0.555254661,0,3.0
47188,0,2,1,6639.66596413339,0,1,2,11,0.198335733,1,2124.0,0,0.0
47189,0,0,1,6639.66596413339,0,1,4,5,0.036515814,1,14.0,0,0.0
47190,0,2,1,8150.0,0,1,7,17,0.486377883,1,0.464237517,0,3.0
47191,0,1,1,3346.0,0,1,0,5,0.0,1,0.174484613,0,0.0
47192,0,0,1,3420.0,0,1,5,8,0.111091996,1,0.182402806,0,1.0
47193,0,0,1,8500.0,0,1,0,18,0.007591686,1,0.006116927,0,0.0
47194,0,2,1,12000.0,0,1,0,6,0.231914631,1,0.254478793,0,2.0
47195,0,2,2,3848.0,0,1,1,12,0.358867508,1,0.589763575,0,1.0
47196,0,1,2,3398.0,0,1,0,8,0.054597297,1,0.603118564,0,1.0
47197,0,1,1,6639.66596413339,0,1,0,2,0.07159642,1,2408.0,0,0.7580948273206198
47198,0,0,1,3050.0,1,1,0,1,0.9999999,1,0.178302196,0,2.0
47199,0,2,1,11000.0,0,1,3,14,0.053813857,1,0.336878466,0,3.0
47200,0,0,1,6639.66596413339,0,1,0,9,0.354148521,1,1904.0,0,2.0
47201,1,1,1,1298.0,0,1,50,8,0.9999999,1,1.436489607,0,2.0
47202,0,1,1,7250.0,0,1,76,7,0.141720379,1,0.240518549,0,2.0
47203,0,2,1,6100.0,0,1,0,8,0.497361812,1,0.490411408,0,0.0
47204,0,0,1,6639.66596413339,0,1,3,1,0.0,1,0.0,0,0.0
47205,0,1,1,6639.66596413339,0,1,0,10,0.083254422,1,900.0,0,0.0
47206,0,0,1,3001.0,0,1,9,4,0.093910665,1,0.019320453,0,0.0
47207,0,0,1,800.0,0,1,0,12,0.787928748,1,1.629213483,0,1.0
47208,0,1,1,6639.66596413339,0,1,0,9,0.037749056,1,466.0,0,0.0
47209,0,3,2,4685.0,0,1,0,13,0.029946829,1,0.668587281,0,2.0
47210,0,1,1,1100.0,0,1,0,5,0.040747963,1,0.384196185,0,0.0
47211,0,0,1,3500.0,0,1,9,7,0.161676647,1,0.025706941,0,0.0
47212,1,1,1,3300.0,0,1,1,5,0.067623309,1,0.588609512,0,6.0
47213,0,2,1,7334.0,0,1,0,12,0.007182445,1,0.223449216,0,0.0
47214,0,1,1,3296.0,0,1,5,8,0.002458613,1,0.296329997,0,1.0
47215,0,1,1,7830.0,0,1,0,13,0.226787068,1,0.352190014,0,0.0
47216,0,2,1,6333.0,0,1,3,15,0.507623702,1,0.573571203,0,5.0
47217,0,2,1,6639.66596413339,0,1,1,11,0.027382877,1,1881.0,0,0.0
47218,0,1,1,4101.0,0,1,0,8,0.009829184,1,0.145782545,0,2.0
47219,0,2,1,8510.0,0,1,1,18,0.110405918,1,0.582070262,0,0.0
47220,0,2,1,12500.0,0,1,0,10,0.112039834,1,0.300055996,0,2.0
47221,0,1,1,6639.66596413339,0,1,3,4,0.010502648,1,484.0,0,0.0
47222,0,2,1,6639.66596413339,0,1,0,9,0.516755299,1,5566.0,0,0.0
47223,0,1,1,5072.0,0,1,0,7,0.478925816,1,0.380642618,0,2.0
47224,0,3,1,5167.0,0,1,0,13,0.417380687,2,1.166021672,0,0.0
47225,0,0,1,6639.66596413339,0,1,0,2,0.067842168,1,18.0,0,0.0
47226,0,1,1,2950.0,3,1,0,19,0.817265433,1,1.464927143,0,3.0
47227,0,6,1,14166.0,0,1,0,17,0.517227013,1,0.95115409,0,0.0
47228,0,1,1,2640.0,0,1,1,10,0.004753709,1,0.690268838,0,2.0
47229,0,1,1,6733.0,0,1,0,9,0.000305801,1,0.176715177,0,1.0
47230,0,1,1,4960.0,0,1,0,5,0.222462203,1,0.446482564,0,0.0
47231,0,2,1,7500.0,0,1,1,20,0.099965306,1,0.693374217,0,2.0
47232,0,2,1,6568.0,0,1,0,12,0.032097692,1,0.23854468,0,0.0
47233,0,2,1,3200.0,0,1,2,14,0.164979419,1,0.604186192,0,0.0
47234,0,0,1,6400.0,0,1,5,8,0.645834545,1,0.224808624,0,4.0
47235,0,6,1,13596.0,0,1,0,15,0.203512976,1,0.561815106,0,0.0
47236,0,0,1,2000.0,0,1,0,1,0.044530365,1,0.009995002,0,1.0
47237,0,0,1,13180.0,0,1,1,3,0.02459393,1,0.082315454,0,1.0
47238,1,0,1,966.0,0,1,5,3,0.925349922,1,0.109617373,1,1.0
47239,0,1,1,13666.0,0,1,0,10,0.270354452,1,0.433818687,0,0.0
47240,0,1,1,3000.0,0,1,3,8,0.02369763,1,0.482839054,0,2.0
47241,0,2,1,9167.0,0,1,1,13,0.006369532,1,0.281849913,0,1.0
47242,0,1,1,4032.0,0,1,0,20,0.131453104,1,0.341185222,0,0.0
47243,0,0,1,6639.66596413339,0,1,141,12,0.040650337,1,450.0,0,0.0
47244,0,5,1,17300.0,1,1,0,19,0.969763954,1,0.511126524,0,4.0
47245,0,1,1,0.0,0,1,0,3,0.9999999,1,2438.0,0,0.0
47246,0,1,1,3250.0,0,1,1,2,0.204621195,1,0.617963703,0,0.0
47247,0,1,1,6639.66596413339,0,1,133,5,0.032559253,1,2209.0,0,0.0
47248,1,3,1,8950.0,1,1,2,12,0.256100474,1,0.268238186,0,0.0
47249,0,1,1,7571.0,0,1,3,3,0.002466584,1,0.309957739,0,1.0
47250,0,0,1,2700.0,0,1,0,2,0.136372725,1,0.007404665,0,0.0
47251,0,2,2,3800.0,0,1,0,9,0.133449693,1,0.432517758,0,0.0
47252,0,1,2,4900.0,0,1,0,13,0.316448176,1,0.420322383,0,0.0
47253,0,1,1,6251.0,0,1,0,9,0.373146485,1,0.334612924,0,0.0
47254,0,0,1,10500.0,0,1,0,15,0.017192119,1,0.001904581,0,0.0
47255,0,1,1,14500.0,0,1,7,9,0.26812776,1,0.166816082,0,3.0
47256,0,2,1,12400.0,0,1,0,5,0.0,1,0.24941537,0,1.0
47257,0,3,1,5833.0,0,1,8,7,0.01059947,1,1.435550223,0,0.0
47258,0,1,1,18813.0,0,1,1,10,0.065841651,1,0.148453279,0,2.0
47259,0,1,1,5083.0,0,1,0,6,0.040681935,1,0.157356412,0,0.0
47260,0,2,1,1.0,0,1,4,9,0.024989619,1,1161.5,0,3.0
47261,0,2,1,9066.0,0,1,1,7,0.155903351,1,0.38524319,0,1.0
47262,0,0,1,3000.0,0,1,0,22,0.564447439,1,0.624791736,1,0.0
47263,0,1,1,3000.0,0,1,0,8,0.072291991,1,0.397867378,0,0.0
47264,1,1,1,5600.0,0,1,0,5,0.870302137,1,0.506873773,0,4.0
47265,0,0,1,3000.0,0,1,0,5,0.036783087,1,0.589470177,0,2.0
47266,0,0,1,6639.66596413339,0,1,0,9,0.025517826,1,56.0,0,0.0
47267,0,0,1,6000.0,0,1,0,14,0.067348316,1,0.123812698,0,1.0
47268,0,2,1,5666.0,0,1,1,19,0.009837007,1,0.904005647,2,0.0
47269,0,0,1,3225.0,0,1,0,6,0.222982847,1,0.358648481,0,0.0
47270,0,2,1,7500.0,0,1,0,5,1.077792221,1,0.679909345,0,1.0
47271,1,0,1,6639.66596413339,0,1,1,1,0.944422231,1,70.0,0,0.7580948273206198
47272,0,0,1,6639.66596413339,1,1,0,5,0.9999999,1,26.0,0,0.0
47273,0,1,1,8974.0,0,1,1,8,0.067954555,1,0.17270195,0,0.0
47274,0,1,1,6639.66596413339,0,1,0,15,0.032184642,1,1746.0,0,0.0
47275,0,0,1,4100.0,0,1,0,4,0.301226961,2,0.12167764,0,0.0
47276,0,0,1,6639.66596413339,0,1,0,2,0.9999999,1,25.0,0,0.0
47277,0,0,1,3250.0,0,1,0,6,0.002197706,1,0.078437404,0,1.0
47278,0,1,1,9250.0,1,1,2,7,0.127752717,3,0.202356502,0,0.0
47279,0,0,1,7413.0,0,1,0,4,0.145594176,1,0.015106555,0,0.0
47280,1,0,1,1122.0,98,1,0,0,0.9999999,1,0.005342832,0,0.0
47281,0,2,1,7650.0,0,1,0,6,0.0,1,0.358123121,0,3.0
47282,0,1,1,8233.0,0,1,6,2,9340.0,1,0.186907943,0,3.0
47283,0,1,1,11500.0,0,1,0,9,0.034855483,1,0.156421181,0,3.0
47284,0,1,1,2048.0,0,1,0,11,0.255939837,1,0.996583699,0,1.0
